tipo_doc,num_doc,monto_6_meses,ingresos_mensuales,canales_usados,tipo_persona,monto_total
CEDULA DE CIUDADANIA,7548180381077180000,219020000,3898680,"SUCURSAL, CAJERO",PERSONA NATURAL,219020000
CEDULA DE CIUDADANIA,8426279181399110000,35707000,2166092,"CAJERO, SUCURSAL",PERSONA NATURAL,84957000
CEDULA DE CIUDADANIA,8333416160418160000,36700000,5863732,"SUCURSAL, CAJERO",PERSONA NATURAL,126495770
CEDULA DE CIUDADANIA,5746869803725630000,100000000,5707399,SUCURSAL,PERSONA NATURAL,100000000
CEDULA DE CIUDADANIA,2725042830024520000,22520000,2108861,"SUCURSAL, CAJERO",PERSONA NATURAL,274020000
CEDULA DE CIUDADANIA,7933077642187270000,79601500,8579414,"CAJERO, SUCURSAL",PERSONA NATURAL,80501500
CEDULA DE CIUDADANIA,162404933116987000,54300000,8020803,CAJERO,PERSONA NATURAL,75900000
CEDULA DE CIUDADANIA,7453948864276760000,33020000,6336484,"CAJERO, SUCURSAL",PERSONA NATURAL,111900000
CEDULA DE CIUDADANIA,3712800278875580000,54550000,6914669,"CAJERO, SUCURSAL",PERSONA NATURAL,54550000
CEDULA DE CIUDADANIA,5433354760139840000,65230000,4259976,"CAJERO, SUCURSAL",PERSONA NATURAL,77885000
CEDULA DE CIUDADANIA,1829650066037350000,28400000,3083869,"SUCURSAL, CAJERO",PERSONA NATURAL,75800000
CEDULA DE CIUDADANIA,7957737318786280000,51235000,8643044,SUCURSAL,PERSONA NATURAL,56235000
CEDULA DE CIUDADANIA,6926726816386450000,74182000,2901054,"CAJERO, SUCURSAL",PERSONA NATURAL,220517496
CEDULA DE CIUDADANIA,2877572773224160000,35427000,8712305,"CAJERO, SUCURSAL",PERSONA NATURAL,83047000
NIT,7872041367031680000,8435351382,8307113,SUCURSAL,PERSONA JURIDICA,16859047055
CEDULA DE CIUDADANIA,7401237347354000000,52800000,6479745,CAJERO,PERSONA NATURAL,73400000
CEDULA DE CIUDADANIA,5523493807191270000,1164800000,7891573,"SUCURSAL, CAJERO",PERSONA NATURAL,1164800000
CEDULA DE CIUDADANIA,2361224279528430000,68070000,6533359,"CAJERO, SUCURSAL",PERSONA NATURAL,72120000
CEDULA DE CIUDADANIA,2630458056387200000,66180000,8645925,"CAJERO, SUCURSAL",PERSONA NATURAL,155780000
CEDULA DE CIUDADANIA,8254713955311120000,79221742,3760678,"SUCURSAL, CAJERO",PERSONA NATURAL,111515242
CEDULA DE CIUDADANIA,1345570398265630000,87400000,4223148,"CAJERO, SUCURSAL",PERSONA NATURAL,129957000
CEDULA DE CIUDADANIA,9137510890885010000,85614000,1011920,"CAJERO, SUCURSAL",PERSONA NATURAL,92065350
CEDULA DE CIUDADANIA,5816315099602930000,160000000,8632226,SUCURSAL,PERSONA NATURAL,260000000
CEDULA DE CIUDADANIA,2959840981183680000,15500000,7012169,CAJERO,PERSONA NATURAL,74190000
CEDULA DE CIUDADANIA,925960742105429000,122550000,7547750,"SUCURSAL, CAJERO",PERSONA NATURAL,128250000
CEDULA DE CIUDADANIA,5326575570976570000,97770000,3748604,CAJERO,PERSONA NATURAL,126330000
CEDULA DE CIUDADANIA,2171016625052510000,136303308,2469424,"SUCURSAL, CAJERO",PERSONA NATURAL,201727369
CEDULA DE CIUDADANIA,3749207752477230000,73320000,4251916,"SUCURSAL, CAJERO",PERSONA NATURAL,84320000
CEDULA DE CIUDADANIA,155733525477745000,1308547770,4204645,SUCURSAL,PERSONA NATURAL,1938913881
CEDULA DE CIUDADANIA,2298187991197030000,68230000,963801,"SUCURSAL, CAJERO",PERSONA NATURAL,91050000
CEDULA DE CIUDADANIA,2948462894142950000,66770000,9899384,"SUCURSAL, CAJERO",PERSONA NATURAL,93440000
CEDULA DE CIUDADANIA,8026925776518670000,15500000,1971846,"CAJERO, SUCURSAL",PERSONA NATURAL,169600000
CEDULA DE CIUDADANIA,8873270030621060000,21350000,46891,CAJERO,PERSONA NATURAL,176550000
CEDULA DE CIUDADANIA,1801059718204560000,80499000,1992382,"CAJERO, SUCURSAL",PERSONA NATURAL,83199000
CEDULA DE CIUDADANIA,8793116418110670000,279085943,5964053,"CAJERO, SUCURSAL",PERSONA NATURAL,282585943
CEDULA DE CIUDADANIA,3051429503864000000,34780000,9082975,"CAJERO, SUCURSAL",PERSONA NATURAL,106739103
CEDULA DE CIUDADANIA,974509093422738000,58300000,6515617,"SUCURSAL, CAJERO",PERSONA NATURAL,64750000
CEDULA DE CIUDADANIA,5784249169999670000,57940281,9979363,SUCURSAL,PERSONA NATURAL,105361711
CEDULA DE CIUDADANIA,912132387701696000,144138600,8921227,"CAJERO, SUCURSAL",PERSONA NATURAL,172838600
CEDULA DE CIUDADANIA,8787075174429490000,165400000,8720750,"CAJERO, SUCURSAL",PERSONA NATURAL,167700000
CEDULA DE CIUDADANIA,3952570440856930000,90830000,2218024,"SUCURSAL, CAJERO",PERSONA NATURAL,93730000
CEDULA DE CIUDADANIA,7525572629039250000,19300000,8087540,"CAJERO, SUCURSAL",PERSONA NATURAL,236300000
CEDULA DE CIUDADANIA,8777475319457380000,189000000,1647802,"SUCURSAL, CAJERO",PERSONA NATURAL,190000000
CEDULA DE CIUDADANIA,4992627335583790000,405000000,4088369,SUCURSAL,PERSONA NATURAL,533014646
CEDULA DE CIUDADANIA,6557874329180040000,96000000,918836,SUCURSAL,PERSONA NATURAL,117500000
CEDULA DE CIUDADANIA,3118045759262620000,266550000,4893690,"CAJERO, SUCURSAL",PERSONA NATURAL,346850000
CEDULA DE CIUDADANIA,6888223104121150000,127590000,2136564,"SUCURSAL, CAJERO",PERSONA NATURAL,251240000
CEDULA DE CIUDADANIA,6356898464523090000,78800000,2792416,"CAJERO, SUCURSAL",PERSONA NATURAL,115150000
PASAPORTE,2158968759396940000,62000000,6425134,SUCURSAL,PERSONA NATURAL,63600000
CEDULA DE CIUDADANIA,9184513248868830000,47100000,1960309,"CAJERO, SUCURSAL",PERSONA NATURAL,64660450
CEDULA DE CIUDADANIA,745625002671514000,66500000,8338647,"CAJERO, SUCURSAL",PERSONA NATURAL,66500000
CEDULA DE CIUDADANIA,6624636396592150000,44066848,2717724,"SUCURSAL, CAJERO, CORRESPONSAL",PERSONA NATURAL,61358848
NIT,2480098194830580000,595500000,7464503,"SUCURSAL, CAJERO",PERSONA JURIDICA,1355904000
CEDULA DE CIUDADANIA,2773448864358700000,74715027,7449364,SUCURSAL,PERSONA NATURAL,174715027
CEDULA DE CIUDADANIA,4751019163264370000,46180000,352069,CAJERO,PERSONA NATURAL,61280000
CEDULA DE CIUDADANIA,3702969952765140000,101560000,3670791,"SUCURSAL, CAJERO",PERSONA NATURAL,104160000
NIT,3129114136307140000,1040988800,1941171,SUCURSAL,PERSONA JURIDICA,1648299800
CEDULA DE CIUDADANIA,7123718553943290000,31300000,5985727,SUCURSAL,PERSONA NATURAL,156300000
CEDULA DE CIUDADANIA,125199271621015000,63920000,2762273,"SUCURSAL, CAJERO",PERSONA NATURAL,92320000
CEDULA DE CIUDADANIA,7368221256391610,100000000,7547503,SUCURSAL,PERSONA NATURAL,100000000
CEDULA DE CIUDADANIA,4728377651958960000,144200000,9611284,"CAJERO, SUCURSAL",PERSONA NATURAL,386400000
CEDULA DE CIUDADANIA,5616928453781240000,23731000,4243966,"CAJERO, SUCURSAL",PERSONA NATURAL,77751000
CEDULA DE CIUDADANIA,42653408581181800,64850000,341268,"SUCURSAL, CAJERO",PERSONA NATURAL,70450000
CEDULA DE CIUDADANIA,165214081165093000,81400000,5428310,"SUCURSAL, CAJERO",PERSONA NATURAL,81400000
CEDULA DE CIUDADANIA,868139573427856000,36900000,6500612,"SUCURSAL, CAJERO",PERSONA NATURAL,55320000
CEDULA DE CIUDADANIA,7206295504077790000,79560000,879489,"CAJERO, SUCURSAL",PERSONA NATURAL,299180000
CEDULA DE CIUDADANIA,9194891071933440000,19300000,8987056,"CORRESPONSAL, CAJERO",PERSONA NATURAL,60385000
CEDULA DE CIUDADANIA,4205366019463220000,58720000,2631689,"CAJERO, SUCURSAL",PERSONA NATURAL,79320000
CEDULA DE CIUDADANIA,8139218955744280000,34580000,9163450,"SUCURSAL, CAJERO",PERSONA NATURAL,59950000
CEDULA DE CIUDADANIA,6909049446276330000,78700000,5907292,"CAJERO, SUCURSAL",PERSONA NATURAL,83650000
CEDULA DE CIUDADANIA,7189194099912610000,116942000,9313155,"SUCURSAL, CAJERO",PERSONA NATURAL,174965000
CEDULA DE CIUDADANIA,6142517926934330000,62730000,2941890,"CAJERO, SUCURSAL",PERSONA NATURAL,92120000
CEDULA DE CIUDADANIA,791750823104751000,10180000,4532841,CAJERO,PERSONA NATURAL,56180000
CEDULA DE CIUDADANIA,475947582785382000,198000000,2759459,SUCURSAL,PERSONA NATURAL,198000000
CEDULA DE CIUDADANIA,1884960795096180000,212500000,3435640,SUCURSAL,PERSONA NATURAL,388700000
CEDULA DE CIUDADANIA,39250606510229000,80700000,3124079,"SUCURSAL, CAJERO",PERSONA NATURAL,92700000
CEDULA DE CIUDADANIA,5401690831044570000,81900000,2864245,"SUCURSAL, CAJERO",PERSONA NATURAL,83300000
CEDULA DE CIUDADANIA,8218119094023340000,101200000,5818715,SUCURSAL,PERSONA NATURAL,257803012
CEDULA DE CIUDADANIA,5209234538008600000,40200000,148420,SUCURSAL,PERSONA NATURAL,55700000
CEDULA DE CIUDADANIA,8473875769993240000,35900000,9905294,"CAJERO, SUCURSAL",PERSONA NATURAL,70900000
CEDULA DE CIUDADANIA,2867088868346550000,42690000,7526339,CAJERO,PERSONA NATURAL,57080000
CEDULA DE CIUDADANIA,6018371952992990000,8750000,2092774,"CAJERO, SUCURSAL",PERSONA NATURAL,220426106
CEDULA DE CIUDADANIA,3666963203604130000,182295000,3575572,"CAJERO, SUCURSAL",PERSONA NATURAL,275495000
CEDULA DE CIUDADANIA,1158889035615350000,151700000,2443337,"CAJERO, SUCURSAL",PERSONA NATURAL,168126550
CEDULA DE CIUDADANIA,8512182319867310000,35850000,5157395,CAJERO,PERSONA NATURAL,71315000
CEDULA DE CIUDADANIA,6701938397239050000,153596474,8991085,"SUCURSAL, CAJERO",PERSONA NATURAL,224596474
CEDULA DE CIUDADANIA,6026222636604760000,63100000,2570906,"CAJERO, SUCURSAL",PERSONA NATURAL,112690000
CEDULA DE CIUDADANIA,8502505004773580000,113782469,3376018,"SUCURSAL, CAJERO",PERSONA NATURAL,115032469
CEDULA DE CIUDADANIA,7022775315520610000,121570065,8906528,"SUCURSAL, CAJERO",PERSONA NATURAL,294214065
CEDULA DE CIUDADANIA,7273302001725530000,118600000,2162372,"SUCURSAL, CAJERO",PERSONA NATURAL,118600000
CEDULA DE CIUDADANIA,7367196934767360000,176658000,3367078,"CAJERO, SUCURSAL",PERSONA NATURAL,231641000
CEDULA DE CIUDADANIA,8360325510181020000,7900000,3906864,CAJERO,PERSONA NATURAL,81050000
CEDULA DE CIUDADANIA,959663039156697000,1800000,118849,CAJERO,PERSONA NATURAL,116280000
CEDULA DE CIUDADANIA,8568410475689300000,183500000,6179410,"SUCURSAL, CAJERO",PERSONA NATURAL,266000000
CEDULA DE CIUDADANIA,448060007801454000,54500000,7458330,"SUCURSAL, CAJERO",PERSONA NATURAL,57900000
CEDULA DE CIUDADANIA,2806092278663670000,42400000,3120483,"CAJERO, SUCURSAL",PERSONA NATURAL,89656000
CEDULA DE CIUDADANIA,77424713925443300,56496470,7527701,"CAJERO, SUCURSAL",PERSONA NATURAL,83416470
CEDULA DE CIUDADANIA,4735288439561170000,59463054,8185843,SUCURSAL,PERSONA NATURAL,59463054
CEDULA DE CIUDADANIA,6617286177700870000,52700000,530453,"SUCURSAL, CAJERO",PERSONA NATURAL,58200000
CEDULA DE CIUDADANIA,4907423854103640000,12880000,5885749,CAJERO,PERSONA NATURAL,56880000
CEDULA DE CIUDADANIA,2068284224680590000,57800000,8604771,"SUCURSAL, CAJERO",PERSONA NATURAL,59000000
CEDULA DE CIUDADANIA,3444816070099730000,144792000,7591761,SUCURSAL,PERSONA NATURAL,189792000
CEDULA DE CIUDADANIA,855019798337757000,37451064,1288656,"SUCURSAL, CAJERO",PERSONA NATURAL,114368878
CEDULA DE CIUDADANIA,8976256304489370000,98000000,58540,"SUCURSAL, CAJERO",PERSONA NATURAL,107660000
CEDULA DE CIUDADANIA,5312720795208260000,64356000,2448098,"SUCURSAL, CAJERO",PERSONA NATURAL,112506000
CEDULA DE CIUDADANIA,6078123162244050000,547138121,5101308,"SUCURSAL, CAJERO",PERSONA NATURAL,811633361
CEDULA DE CIUDADANIA,6979818084753620000,60320000,4723519,"SUCURSAL, CAJERO",PERSONA NATURAL,90917056
CEDULA DE CIUDADANIA,6108831628396350000,53640000,3266849,"SUCURSAL, CAJERO",PERSONA NATURAL,54440000
NIT,662947461295096000,2226243928,5428310,"SUCURSAL, CAJERO",PERSONA JURIDICA,2724919262
CEDULA DE CIUDADANIA,548084507548568000,10861000,4816254,"CAJERO, SUCURSAL",PERSONA NATURAL,104869000
CEDULA DE CIUDADANIA,5545337248336660000,47500000,469521,"SUCURSAL, CAJERO",PERSONA NATURAL,65022000
CEDULA DE CIUDADANIA,5468565699383390000,55535665,6716624,"SUCURSAL, CAJERO",PERSONA NATURAL,56135665
CEDULA DE CIUDADANIA,8391848269931290000,237800000,3678694,"SUCURSAL, CAJERO",PERSONA NATURAL,558600000
CEDULA DE CIUDADANIA,7644108137654310000,94550000,9276124,CAJERO,PERSONA NATURAL,108050000
CEDULA DE CIUDADANIA,7507617004058110000,55669398,1757582,"CAJERO, SUCURSAL",PERSONA NATURAL,115569398
CEDULA DE CIUDADANIA,2791207021931480000,49362000,6559388,"SUCURSAL, CAJERO",PERSONA NATURAL,114318000
NIT,5828742514078050000,1467300000,3259599,SUCURSAL,PERSONA JURIDICA,2714300000
CEDULA DE CIUDADANIA,1854611108670020000,74950000,1701124,"CAJERO, SUCURSAL",PERSONA NATURAL,84450000
CEDULA DE CIUDADANIA,7105227594456870000,86650000,4908351,"SUCURSAL, CAJERO",PERSONA NATURAL,86650000
CEDULA DE CIUDADANIA,8743924459445680000,78649000,3566286,"CAJERO, SUCURSAL",PERSONA NATURAL,103356200
CEDULA DE CIUDADANIA,2776313042770550000,86076034,6500919,"CAJERO, SUCURSAL",PERSONA NATURAL,136076034
CEDULA DE CIUDADANIA,6090203485944930000,35500000,1883043,"CAJERO, SUCURSAL",PERSONA NATURAL,63000000
CEDULA DE CIUDADANIA,4676614894318420000,114500000,3074138,SUCURSAL,PERSONA NATURAL,126500000
CEDULA DE CIUDADANIA,8374334377416900000,60654000,4464335,"SUCURSAL, CAJERO",PERSONA NATURAL,94894000
CEDULA DE CIUDADANIA,4316110557929800000,155964676,5876813,"CAJERO, SUCURSAL",PERSONA NATURAL,491764676
CEDULA DE CIUDADANIA,5531120779652410000,102600000,8917439,"SUCURSAL, CAJERO",PERSONA NATURAL,176400000
CEDULA DE CIUDADANIA,4269166124769520000,71086129,6214504,"CAJERO, SUCURSAL",PERSONA NATURAL,71086129
CEDULA DE CIUDADANIA,6298270998595670000,21900000,6500663,CAJERO,PERSONA NATURAL,105580000
CEDULA DE CIUDADANIA,3666748813893440000,108650000,4341423,SUCURSAL,PERSONA NATURAL,120000000
CEDULA DE CIUDADANIA,8321180362106890000,117496000,8789517,"CAJERO, SUCURSAL",PERSONA NATURAL,136071000
CEDULA DE CIUDADANIA,2881729652763990000,206857897,858689,"CAJERO, SUCURSAL",PERSONA NATURAL,243857897
CEDULA DE CIUDADANIA,289733142490197000,121563996,2989518,"SUCURSAL, CAJERO",PERSONA NATURAL,121563996
CEDULA DE CIUDADANIA,2846264132768810000,48000000,7192278,"SUCURSAL, CAJERO",PERSONA NATURAL,157460000
CEDULA DE CIUDADANIA,9069975921451690000,31400000,3717824,"SUCURSAL, CAJERO",PERSONA NATURAL,57800000
CEDULA DE CIUDADANIA,3476866333516680000,43600000,1951928,"SUCURSAL, CAJERO",PERSONA NATURAL,55100000
CEDULA DE CIUDADANIA,1744777876683730000,44400000,1667441,"CAJERO, SUCURSAL",PERSONA NATURAL,56000000
CEDULA DE CIUDADANIA,151836276433351000,117250000,851994,"CAJERO, SUCURSAL",PERSONA NATURAL,122160000
CEDULA DE CIUDADANIA,6435439498961980000,209200000,3130332,"CAJERO, SUCURSAL",PERSONA NATURAL,209200000
CEDULA DE CIUDADANIA,512795230254495000,86100000,2089349,"SUCURSAL, CAJERO",PERSONA NATURAL,86100000
CEDULA DE CIUDADANIA,1516779821843590000,45800000,4004570,"SUCURSAL, CAJERO",PERSONA NATURAL,587380000
CEDULA DE CIUDADANIA,3376433806265250000,63936000,7635496,"SUCURSAL, CAJERO",PERSONA NATURAL,63936000
CEDULA DE CIUDADANIA,4193245548286180000,22946828,7258871,"CAJERO, SUCURSAL",PERSONA NATURAL,79346828
CEDULA DE CIUDADANIA,3143680840086550000,68916797,4065550,SUCURSAL,PERSONA NATURAL,82916797
CEDULA DE CIUDADANIA,6354388760700260000,47880000,1392487,"SUCURSAL, CAJERO",PERSONA NATURAL,227980000
CEDULA DE CIUDADANIA,7564019078461470000,53900000,705799,"CAJERO, SUCURSAL",PERSONA NATURAL,55400000
CEDULA DE EXTRANJERIA,8875858171587520000,88700000,2529074,"SUCURSAL, CAJERO",PERSONA NATURAL,192413250
CEDULA DE CIUDADANIA,6206056253829180000,86084000,6289612,"SUCURSAL, CAJERO",PERSONA NATURAL,100694000
CEDULA DE CIUDADANIA,4588261032709160000,38998393,1975251,"SUCURSAL, CORRESPONSAL, CAJERO",PERSONA NATURAL,59064393
CEDULA DE CIUDADANIA,5151841816684060000,192543937,1775234,"SUCURSAL, CAJERO",PERSONA NATURAL,204043937
CEDULA DE CIUDADANIA,4736547596452780000,15569086,7528875,"SUCURSAL, CAJERO",PERSONA NATURAL,57179455
CEDULA DE CIUDADANIA,5513599476834110000,38300000,8062943,"CAJERO, SUCURSAL",PERSONA NATURAL,67750000
CEDULA DE CIUDADANIA,8978160446394150000,20650000,7958412,CAJERO,PERSONA NATURAL,91630000
CEDULA DE CIUDADANIA,220361893487437000,132000000,260290,SUCURSAL,PERSONA NATURAL,132000000
CEDULA DE CIUDADANIA,5617231252334210000,105000000,6461306,"CAJERO, SUCURSAL",PERSONA NATURAL,171000000
CEDULA DE CIUDADANIA,5879827038009350000,35300000,9555396,"CAJERO, SUCURSAL",PERSONA NATURAL,60000000
CEDULA DE CIUDADANIA,496837415904757000,57424206,1829996,"SUCURSAL, CAJERO",PERSONA NATURAL,81244206
CEDULA DE CIUDADANIA,7796625067759220000,124400000,1771589,"SUCURSAL, CAJERO",PERSONA NATURAL,132890000
CEDULA DE CIUDADANIA,9193068330431070000,24090000,501479,"CAJERO, SUCURSAL",PERSONA NATURAL,62150000
CEDULA DE CIUDADANIA,3196228943133880000,45250000,101305,CAJERO,PERSONA NATURAL,71220000
CEDULA DE CIUDADANIA,6677946146916730000,71501557,4926910,"SUCURSAL, CAJERO",PERSONA NATURAL,72901557
CEDULA DE CIUDADANIA,3199378109975820000,70720000,7091796,"CAJERO, SUCURSAL",PERSONA NATURAL,70720000
CEDULA DE CIUDADANIA,3410146963525340000,33650000,6488687,CAJERO,PERSONA NATURAL,65680000
CEDULA DE CIUDADANIA,3220743966114480000,54040000,2006805,"CAJERO, SUCURSAL",PERSONA NATURAL,73130000
CEDULA DE CIUDADANIA,4614827389863890000,8350000,3208493,CAJERO,PERSONA NATURAL,378695416
CEDULA DE CIUDADANIA,1718121708215550000,10524000,2390497,"CORRESPONSAL, CAJERO",PERSONA NATURAL,136184000
CEDULA DE CIUDADANIA,5579553314545510000,475411288,8025290,SUCURSAL,PERSONA NATURAL,557482716
CEDULA DE CIUDADANIA,5529739106270360000,34920500,7780715,SUCURSAL,PERSONA NATURAL,59474800
NIT,2654965704091490000,1113173700,6135636,"SUCURSAL, CAJERO",PERSONA JURIDICA,2042718269
CEDULA DE CIUDADANIA,6926903198573460000,112300000,516859,"CAJERO, SUCURSAL",PERSONA NATURAL,126600000
CEDULA DE CIUDADANIA,8531920892111060000,115150000,469643,"SUCURSAL, CAJERO",PERSONA NATURAL,115150000
REGISTRO CIVIL,7570733351898480000,112115000,105876,"SUCURSAL, CAJERO",PERSONA NATURAL,207331000
NIT,7118186802304820000,1124500000,1540337,"CAJERO, SUCURSAL",PERSONA JURIDICA,1801200000
CEDULA DE CIUDADANIA,1305423155598080000,100000000,7123487,SUCURSAL,PERSONA NATURAL,100000000
CEDULA DE CIUDADANIA,8757679754842590000,62750000,635909,"SUCURSAL, CAJERO",PERSONA NATURAL,83800000
CEDULA DE CIUDADANIA,1731726334700760000,68100000,8331493,"SUCURSAL, CAJERO",PERSONA NATURAL,83920000
CEDULA DE CIUDADANIA,6817253975663230000,52530000,5655044,CAJERO,PERSONA NATURAL,67730000
CEDULA DE CIUDADANIA,7717440395190730000,50750000,8269150,"CAJERO, SUCURSAL",PERSONA NATURAL,155600000
CEDULA DE CIUDADANIA,1526112176285670000,189437300,7807297,"SUCURSAL, CAJERO",PERSONA NATURAL,189437300
CEDULA DE CIUDADANIA,706292734849025000,120671398,8211933,"CAJERO, SUCURSAL",PERSONA NATURAL,1393687271
CEDULA DE CIUDADANIA,1110196389732620000,11100000,1597616,SUCURSAL,PERSONA NATURAL,103240000
CEDULA DE CIUDADANIA,5389675676233260000,110504000,8588103,SUCURSAL,PERSONA NATURAL,115104000
CEDULA DE CIUDADANIA,3853409855007550000,52500000,3635312,"SUCURSAL, CAJERO",PERSONA NATURAL,72663000
CEDULA DE CIUDADANIA,2297437747402210000,1085600000,6247468,"SUCURSAL, CAJERO",PERSONA NATURAL,1090200000
CEDULA DE CIUDADANIA,1132000738781520000,91600000,3072449,"SUCURSAL, CAJERO",PERSONA NATURAL,147600000
CEDULA DE CIUDADANIA,1459555199244960000,50000000,8076520,SUCURSAL,PERSONA NATURAL,57855555
CEDULA DE CIUDADANIA,778415494710796000,35200000,705418,CAJERO,PERSONA NATURAL,66000000
NIT,2360235087884050000,955400000,7122752,SUCURSAL,PERSONA JURIDICA,1824700000
CEDULA DE CIUDADANIA,8791642230244220000,265000000,4689168,SUCURSAL,PERSONA NATURAL,280000000
CEDULA DE CIUDADANIA,660492933119582000,95200000,7959190,SUCURSAL,PERSONA NATURAL,95200000
CEDULA DE CIUDADANIA,6237407584719530000,46800000,868423,"CAJERO, SUCURSAL",PERSONA NATURAL,84354946
CEDULA DE CIUDADANIA,1622951744975130000,18500000,5763829,CAJERO,PERSONA NATURAL,131428494
CEDULA DE CIUDADANIA,5084426559931200000,108900000,7090828,"CAJERO, SUCURSAL",PERSONA NATURAL,140650000
CEDULA DE CIUDADANIA,5368434798058140000,27780000,5187220,CAJERO,PERSONA NATURAL,56759000
CEDULA DE CIUDADANIA,330765146293009000,77300000,7802897,"CAJERO, SUCURSAL",PERSONA NATURAL,83940000
CEDULA DE CIUDADANIA,6779348170151010000,33050000,3400035,CAJERO,PERSONA NATURAL,59550000
CEDULA DE CIUDADANIA,2823840630962330000,59214425,3788290,SUCURSAL,PERSONA NATURAL,59214425
CEDULA DE CIUDADANIA,7455828188805790000,19300000,2013979,"SUCURSAL, CAJERO",PERSONA NATURAL,59600000
CEDULA DE CIUDADANIA,5753644459413050000,137500000,3635613,"CAJERO, SUCURSAL",PERSONA NATURAL,145500000
CEDULA DE CIUDADANIA,9010971584293730000,66974000,9121353,"CAJERO, SUCURSAL",PERSONA NATURAL,70664000
CEDULA DE CIUDADANIA,5405786421948240000,20000000,2581567,SUCURSAL,PERSONA NATURAL,57350000
CEDULA DE CIUDADANIA,3105043381565270000,42700000,257856,"CAJERO, SUCURSAL",PERSONA NATURAL,73100000
CEDULA DE CIUDADANIA,4483342856674380000,17200000,6565604,"SUCURSAL, CAJERO",PERSONA NATURAL,61200000
CEDULA DE CIUDADANIA,3257119370752700000,447491800,8849449,"CAJERO, SUCURSAL",PERSONA NATURAL,671711800
CEDULA DE CIUDADANIA,7576303029998180000,69520380,2870113,"SUCURSAL, CAJERO",PERSONA NATURAL,129546760
CEDULA DE CIUDADANIA,8174054956877210000,222400000,7225055,"SUCURSAL, CAJERO",PERSONA NATURAL,340400000
CEDULA DE CIUDADANIA,7141065201468070000,1035977131,3853691,"SUCURSAL, CAJERO",PERSONA NATURAL,1635096932
CEDULA DE CIUDADANIA,2598154731093290000,347400000,9809606,SUCURSAL,PERSONA NATURAL,562200000
CEDULA DE CIUDADANIA,5585761440582480000,49143892,5149434,"SUCURSAL, CAJERO",PERSONA NATURAL,70862892
CEDULA DE CIUDADANIA,3948757074163250000,59950000,7714693,"SUCURSAL, CAJERO",PERSONA NATURAL,61150000
CEDULA DE CIUDADANIA,8974837094883160000,19680000,3949132,"CAJERO, SUCURSAL",PERSONA NATURAL,84080000
CEDULA DE CIUDADANIA,8268172763468340000,139200000,3304600,"SUCURSAL, CAJERO",PERSONA NATURAL,139500000
CEDULA DE CIUDADANIA,5933451144481410000,57454000,4412865,"CAJERO, SUCURSAL",PERSONA NATURAL,98254000
CEDULA DE CIUDADANIA,6017708581441100000,25990000,4761966,"SUCURSAL, CAJERO",PERSONA NATURAL,58690000
CEDULA DE CIUDADANIA,4870888072607160000,65300000,6956805,"SUCURSAL, CAJERO",PERSONA NATURAL,183290900
CEDULA DE CIUDADANIA,7715491605708550000,21000000,3617669,"CAJERO, SUCURSAL",PERSONA NATURAL,66506000
